url,label,LEN,SPECIAL_CHARACTER_COUNT,HAVING_IP_ADDR,HAS_AT,SHORTENING_USED,HTTPS_TOKEN
kokeytechnology.com/gadgets/cell-phonesmobile-phones/blackberry-tour-9630-for-verizon-telus-and-sprint/,good,103,14,0,0,0,0
bookrags.com/biography/alice-poznanska-parizeau-dlb/,good,52,7,0,0,0,0
itctechnicalsolutions.com/Mindurshit.com/Tuesday/index.html,bad,59,6,0,0,1,0
alacrastore.com/research/fitch-ratings-Credit_Analysis_Indiana_Michigan_Power_Co_A_Subsidiary_of_American_Electric_Power_Company_Inc-435468_report_frame,good,152,6,0,0,0,0
inquisitr.com/83671/2010-indianapolis-colts-preview/,good,52,7,0,0,0,0
www.laribalta.org/g76gyui,bad,25,3,0,0,0,0
hollywood.com/movie/Cadillac_Records/4574672/reviews,good,52,5,0,0,0,0
ugo.com/tv/hawaii-five-0-recap,good,30,6,0,0,0,0
answers.com/topic/locus,good,23,3,0,0,0,0
sarampage.com/team/players/,good,27,4,0,0,0,0
linkedin.com/pub/dir/+/Curls/,good,29,7,0,0,0,0
logodesignguru.com/case_studies/22305.asp,good,41,4,0,0,0,0
alvoradabebidas.com.br/tmp/anz.html,bad,35,5,0,0,0,0
hchsweb.com/mai.php?don=printable-map-of-michigan-counties,good,58,9,0,0,0,0
azcentral.com/arizonarepublic/local/articles/2011/06/08/20110608arizona-attorney-general-tom-horne-obama-lawsuit.html,good,117,15,0,0,0,0
amazon.com/Drive-Daniel-Brochu/dp/B0000TWNA6,good,44,6,0,0,0,0
linkedin.com/pub/dir/mike/gibbons,good,33,5,0,0,0,0
askfactmaster.com/Montr%E9al,good,28,3,0,0,0,0
mainemarriagerecords.org/bangor-marriage-records,good,48,4,0,0,0,0
jonlloyddrivingschoolbarry.co.uk/,good,33,3,0,0,0,0
youtube.com/watch?v=Neen_uov8lM,good,31,4,0,0,0,0
hafapea.com/angelpages/angels3.html,good,35,4,0,0,0,0
wordiq.com/definition/Copa_Libertadores,good,39,3,0,0,0,0
en.wikipedia.org/wiki/Category:1979_films,good,41,5,0,0,0,0
twitter.com/bvXPoAH,bad,19,2,0,0,0,0
ucomparehealthcare.com/drs/robert_a_devereaux/,good,46,4,0,0,0,0
en.wikipedia.org/wiki/Disney_Mobile,good,35,4,0,0,0,0
dyestat.com/?pg=reg7-2009-Cross-Country-WA-090912-Tracy-Walters-Invite,good,70,12,0,0,1,0
worldfootball.net/alle_spiele/aus-frauen-w-league-2011-2012/,good,60,9,0,0,0,0
abetteroakland.com/a-dog-park-for-lake-merritt/2010-12-07,good,57,10,0,0,0,0
dl.acm.org/citation.cfm?id=1459352.1459355,good,42,7,0,0,0,0
widetrends.com/scott-schoeneweis-wife-gabrielle-dawn-schoeneweis-is-dead/,good,73,10,0,0,0,0
miafacts.org/speicher%20id.htm,good,30,4,0,0,0,0
glasct.org/index.aspx?page=207,good,30,5,0,0,0,0
topics.nytimes.com/top/reference/timestopics/people/b/saul_bellow/index.html,good,76,10,0,0,0,0
absoluteastronomy.com/topics/1996_Republican_National_Convention,good,64,3,0,0,0,0
baseball-reference.com/minors/affiliate.cgi?id=CIN&year=1938,good,60,9,0,0,0,0
boxingnews24.com/2011/09/weights-chebah-olusegun/,good,49,7,0,0,0,0
blockbuster.com/browse/catalog/personDetails/75406,good,50,5,0,0,0,0
123.49.61.59:8080/zb/v_01_a/in/,bad,31,8,0,0,0,0
enotes.com/topic/FedEx_Express,good,30,3,0,0,0,0
facebook.com/people/Patrick-Dietz/756120122,good,43,5,0,0,0,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009957,good,67,7,0,0,0,0
nemesis.intrex.hu/silentstudio/wp-includes/css/silent.html,bad,58,8,0,0,0,0
livetv2.com/,good,12,2,0,0,0,0
imdb.com/name/nm0748665/filmoyear,good,33,4,0,0,0,0
youtube.com/watch?v=3sA9tICADu0,good,31,4,0,0,0,0
ct.gov/dds/cwp/view.asp?a=3620&Q=455628,good,39,9,0,0,0,0
homepages.rootsweb.ancestry.com/~walsh/nesta.html,good,49,7,0,0,0,0
dvdmg.com/gosfordpark.shtml,good,27,3,0,0,0,0
absoluteastronomy.com/topics/Kitchener_Rangers,good,46,3,0,0,0,0
collegebound.net/college-university/article/universite-du-quebec-ecole-nationale-dadministration-publique/4654/,good,111,13,0,0,0,0
answers.yahoo.com/question/index?qid=1006040706145,good,50,6,0,0,0,0
nndb.com/people/618/000089351/,good,30,5,0,0,0,0
montrealgazette.com/Quebecer+charged+with+assault+Dublin+released+bail/5295603/story.html,good,89,11,0,0,0,0
lifecare-hc.com/8v4jr,bad,21,3,0,0,0,0
montrealgazette.com/news/Montreal+Jewish+school+systems+scrap+merger+idea/5693173/story.html,good,92,12,0,0,0,0
mmatko.com/has-david-loiseaus-elbow-strikes-cost-him-fights-and-money/,good,70,12,0,0,0,0
archive.org/details/the_last_man_on_earth_h264,good,46,3,0,0,0,0
iberestudios.top/zpuzdkpkieiesce9e8ern+otl5pf5ckrb7dmot+fmp+2pfneee4ota+7na2e3acmd8r+iobm5dneti0kmfdrleitcdt+ibmlpplfpsfdntri2pkbpalccldfk4o3taplaadb9epka8i+eftl2pkmncmpm/boabuwh.html,bad,183,11,0,0,0,0
toshin21.co.jp/wcitvi,bad,21,3,0,0,0,0
manta.com/c/mmq3fgh/tembec-usallc,good,33,5,0,0,0,0
gilscottsports.com/representatives.html,good,39,3,0,0,0,0
redsox.co.nz/,good,13,3,0,0,1,0
tvandbookaddict.blogspot.com/2009/06/ghostgirl-homecoming-by-tonya-hurley.html,good,78,10,0,0,1,0
trueknowledge.com/q/jeannie_elias_birthday,good,42,3,0,0,0,0
movies.nytimes.com/movie/335738/Dan-in-Real-Life/overview,good,57,9,0,0,0,0
625.uk.com/,good,11,3,0,0,0,0
youtube.com/watch?v=B7kZiSls1IA,good,31,4,0,0,0,0
interceder.net/topic/Kim-Judy,good,29,4,0,0,0,0
newsarama.com/film/sdcc-2011-legendary-pictures-panel-110722.html,good,65,9,0,0,0,0
whitehotmagazine.com/articles/d-art-contemporain-de-montreal/385,good,64,8,0,0,0,0
motorfiyatlari.com/2el_motor_fiyatlari.htm,good,42,3,0,0,0,0
utlitydiscountplans.com/sixes/loads/,bad,36,4,0,0,0,0
crosswords911.com/cubby.html,good,28,3,0,0,0,0
moneycentral.msn.com/detail/stock_quote?symbol=SLF,good,50,6,0,0,0,0
123people.ca/s/tracey+hincks,good,28,4,0,0,0,0
jazzdisco.org/chick-corea/discography/,good,38,5,0,0,0,0
roadsideamerica.com/hotels_motels/poi/61914.html,good,48,5,0,0,0,0
carshopng.com/admin/fonts/less/bookmark/,bad,40,6,0,0,0,0
f1technical.net/news/3317,good,25,3,0,0,0,0
amazon.com/101-Cool-Buildings-architecture-1999-2009/dp/1439243166,good,66,9,0,0,0,0
hitsem.com/images?rand.13inboxlight.aspxn.1774256418&amp;randinboxlightaspxn.1774256418&amp;ref=ccslwkwus.battle.net/d3/en==http://www.scholigoneon.org.cy/DropBoxDocument/fed57a24ad58271fde5731c1305ef0a4,bad,203,26,0,0,0,0
www.stocksmarkets.net/,bad,22,3,0,0,0,0
localconstruction.net/wisconsin/thorp/fred-turenne-construction-251650.html,good,75,8,0,0,0,0
xwebapp.ustrotting.com/absolutenm/templates/?a=44707&z=63,good,57,9,0,0,0,0
oocities.org/heartland/Prairie/5864/ruttanbook.htm,good,50,6,0,0,0,0
lipwalklyrics.com/lyrics/127075-faunfables-earthskiss.html,good,58,6,0,0,0,0
fanpop.com/spots/lyndsy-fonseca,good,31,4,0,0,0,0
jobs.scotiabank.com/ca/montreal-jobs,good,36,5,0,0,0,0
nasm.si.edu/research/arch/findaids/eb/eb_print.html,good,51,8,0,0,0,0
209.193.86.223/topic11.png,bad,26,5,1,0,0,0
latimesblogs.latimes.com/money_co/2011/04/three-largest-online-poker-sites-indicted-and-shut-down-by-fbi.html,good,109,17,0,0,0,0
broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/networks/networks_TVA_Television.html,good,114,15,0,0,0,0
channel-ai.com/blog/2006/05/26/best-of-kat-tun/,good,47,11,0,0,0,0
frankzampinomontreal.com/,good,25,2,0,0,0,0
authoritytickets.com/?p=211,good,27,4,0,0,0,0
duckduckgo.com/1/c/Sportspeople_of_multiple_sports,good,50,4,0,0,0,0
amexpilas.org/icono/_notes/stdc.html,bad,36,5,0,0,0,0
x4pp.d6jdhr.ru/,bad,15,3,0,0,0,0
linkedin.com/in/naralokesh,good,26,3,0,0,0,0
netglimse.com/celebs/pages/joie_lee/index.shtml,good,47,6,0,0,0,0
aumqdksbdntltjuj.xyz/apache_handler.php,bad,39,3,0,0,0,0
streamingthe.net/?p=10231,good,25,4,0,0,0,0
91.239.25.122:6892,bad,18,4,0,0,0,0
bleacherreport.com/articles/394528-edmonton-oilers-annouce-the-oklahoma-city-barons-as-new-ahl-affiliate,good,104,14,0,0,1,0
yalepress.yale.edu/yupbooks/book.asp?isbn=9780300113938,good,55,7,0,0,0,0
alexa.com/siteinfo/nini.com.ar,good,30,5,0,0,0,0
topdocumentaryfilms.com/jews-people-history/,good,44,5,0,0,0,0
answers.com/topic/edmund-gwenn,good,30,4,0,0,0,0
gazette.gc.ca/rp-pr/p1/2008/2008-01-19/html/parliament-parlement-eng.html,good,73,14,0,0,0,0
logfm.com/radio/16212-ktrb860/,good,30,5,0,0,0,0
checkyourelectricitybill.co.za/BOA/home/info.php,bad,48,6,0,0,0,0
tributes.com/show/Kathleen-O-Neil-86671694,good,42,6,0,0,0,0
columbiacougars.com/pressreleases/2004-05/11_2004.asp,good,53,6,0,0,0,0
docusign.lindaespeaksreiki.com/1UvOz9XLLsourceyC8qSczRy81ML/al.php,bad,66,5,0,0,0,0
hosting-controlid1.tk/go/?afid=90,bad,33,6,0,0,0,0
gamespot.com/pages/company/index.php?company=99366,good,50,7,0,0,1,0
bmi.com/news/entry/552898,good,25,4,0,0,0,0
220.181.87.80/t.exe,bad,19,5,1,0,0,0
apoma.org/,good,10,2,0,0,0,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=17&Family=Beaudry_164&lng=en,good,84,10,0,0,0,0
experiencefestival.com/a/1954_-_Events/id/1279832,good,49,6,0,0,0,0
keywen.com/en/AMELIE,good,20,3,0,0,0,0
acronyms.thefreedictionary.com/Jamaican+Canadian+Association,good,60,5,0,0,0,0
threepeaksusa.com/,good,18,2,0,0,0,0
aviastar.org/air/usa/douglas_dc-1.php,good,37,6,0,0,0,0
peacboyshockey.blogspot.com/,good,28,3,0,0,1,0
chacha.com/question/is-american-film-director-ron-howard-jewish,good,63,9,0,0,0,0
english.turkcebilgi.com/Menominee,good,33,3,0,0,0,0
hoovers.com/company/NBCUniversal_Media_LLC/rtxjyyi-1.html,good,57,6,0,0,0,0
brightestyoungthings.com/live-dc/live-dc-king-khan-bbq-show-the-hotel/,good,70,12,0,0,0,0
webtv.by/logs/Paypal.htm,bad,24,4,0,0,0,0
castlefiction.com/essays/modern_day_classics.htm,good,48,4,0,0,0,0
amazon.com/Britannia-Jeremiah-Leveridge-Richard-Purcell/dp/B00004W3JI,good,69,8,0,0,0,0
genforum.genealogy.com/layton/,good,30,4,0,0,0,0
eatjax.com/?p=4965,good,18,4,0,0,1,0
sabreslegends.blogspot.com/2007/02/tony-mckegney.html,good,53,7,0,0,1,0
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1150,good,95,18,0,0,0,0
123people.com/s/susan+hobbs,good,27,4,0,0,0,0
addwords.com.tr/aah6qmhv,bad,24,3,0,0,0,0
unitedstatesreferral.com/mache/gucci2014/gdocs,bad,46,4,0,0,0,0
fowlerwhite.com/who-estate-planning-attorney.html,good,49,6,0,0,0,0
greginhollywood.com/neil-patrick-harris-throws-a-surprise-35th-birthday-party-in-nyc-for-love-david-burtka-kelly-ripa-among-the-guests-29570,good,140,22,0,0,0,0
playworks.org/about/people,good,26,3,0,0,0,0
maxalbums.com/index.php?artist=End%20Theme%20Loving%20Annabelle,good,63,8,0,0,0,0
secretcityrecords.com/,good,22,2,0,0,0,0
ctsaci.com.br/includes/lib/sam/iop/draft/mail.htm?cmd=lob=rbglogon,bad,66,12,0,0,0,0
vintagehockeycardsreport.com/mike-bossy-rookie-card/,good,52,6,0,0,1,0
gamepro.com/article/reviews/222701/review-the-ico-shadow-of-the-colossus-collection-ps3/,good,88,14,0,0,0,0
allposters.com/-st/Jacques-Barraband-Posters_c32065_.htm,good,56,7,0,0,0,0
facebook.com/PickRick,good,21,2,0,0,0,0
bruinslegends.blogspot.com/2007/02/normand-leveille.html,good,56,7,0,0,1,0
flexiq.biz/Admin/file/mgs/es,bad,28,5,0,0,0,0
edu.kco-anyak.myjino.ru/pdf/wall/97d185ca771cbcbc29b96c80922208a7/,bad,66,8,0,0,0,0
usgwarchives.org/wa/yakima/yakima.htm,good,37,5,0,0,0,0
cheapconcerttickets.me/ResultsGeneral.aspx?kwds=Kesha%20Uptown%20Theater%20Kansas%20City%20Missouri,good,99,10,0,0,0,0
linkedin.com/in/johnmoreau,good,26,3,0,0,0,0
a2zpromotions.com.au/libraries/joomla/database/table/umel/usmiel/,bad,65,9,0,0,0,0
metasphere.cn/components/com_jce/js/cvs/direct_script_2.php,bad,59,7,0,0,0,0
caulifloweralleyclub.org/2010/10/31/2011-lou-thesz-award-rick-martel/,good,69,11,0,0,0,0
robertgordonaustralia.biz/alibaba/alibaba/login.jsp.html,bad,56,6,0,0,0,0
pipl.com/directory/people/Charles/Ingalls,good,41,5,0,0,0,0
kansascitymuseum.org/curator.html,good,33,3,0,0,0,0
m.theglobeandmail.com/news/politics/new-sovereigntist-party-taking-shape-in-quebec/article2131798/?service=mobile,good,113,15,0,0,0,0
ssg-mcdaviz.org/pony2/2/admin.php,bad,33,6,0,0,0,0
facebook.com/bixi.kruse,good,23,3,0,0,0,0
montreallisting.ca/Search/Result/index.jsp,good,42,5,0,0,0,0
linkedin.com/pub/jeff-east/2b/ba1/905,good,37,7,0,0,0,0
booksalefinder.com/,good,19,2,0,0,0,0
ursulastephen.com/writing/writing_5.html,good,40,4,0,0,0,0
ningnoranrit.ru/gate.php,bad,24,3,0,0,0,0
puddleofmudd.com/,good,17,2,0,0,0,0
agent100.ru//wp-content/languages/document/index.htm,bad,52,8,0,0,0,0
alternatehistory.com/discussion/showthread.php?t=146633,good,55,6,0,0,0,0
azahcccs.gov/,good,13,2,0,0,0,0
planetorganics.com/organic-food-delivery.html,good,45,5,0,0,0,0
abclocal.go.com/kgo/video?id=8410642,good,36,6,0,0,0,0
geology.com/cities-map/new-jersey.shtml,good,39,6,0,0,0,0
atmegastars.com/celebrities/Cady-McClain.aspx?q=Cady+McClain,good,60,8,0,0,0,0
talltask.com/Wallace-Beery-height-1552.html,good,43,6,0,0,0,0
p4tv.com/fighter_stats_page.php?list_fighter_id=345,good,51,5,0,0,0,0
222.186.21.204:8881/lsxm.7,bad,26,6,0,0,0,0
encyclopediavirginia.org/Drummond_William_d_1677,good,48,2,0,0,0,0
absoluteastronomy.com/topics/Dancehall,good,38,3,0,0,0,0
monsterpreps.com/high-schools/bishop-o-dowd-high-school-oakland/football.htm,good,76,11,0,0,0,0
en.wikipedia.org/wiki/Missouri_Route_12,good,39,4,0,0,0,0
jeangauthiermusic.com/,good,22,2,0,0,0,0
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=20064206,good,51,9,0,0,0,0
feeds.rapidfeeds.com/81908/,bad,27,4,0,0,0,0
crazysexylife.com/,good,18,2,0,0,0,0
myspace.com/rotney,good,18,2,0,0,0,0
martinwildig.com/skyblueheroes.htm,good,34,3,0,0,0,0
linkedin.com/directory/people/weldon-5.html,good,43,6,0,0,0,0
en.wikipedia.org/wiki/The_Lovely_Feathers,good,41,4,0,0,0,0
utk.edu/athletics/,good,18,3,0,0,0,0
universalstudiosdubailand.com/,good,30,2,0,0,0,0
goldensun.wikia.com/wiki/Category:Class_series,good,46,5,0,0,0,0
desautels-faculty-of-management.learnhub.com/,good,45,6,0,0,0,0
entertainment.ca.msn.com/tv/listings/,good,37,6,0,0,0,0
perfumy_alice.republika.pl/08h867g5,bad,35,3,0,0,0,0
corporationwiki.com/Colorado/Fort-Morgan/morgan-county-feeders-inc-4228207.aspx,good,79,10,0,0,0,0
manta.com/c/mtwbpfb/c-d-canal-museum,good,36,7,0,0,0,0
archive.org/stream/chicagocitymanua1915chic/chicagocitymanua1915chic_djvu.txt,good,77,5,0,0,0,0
brightsource.com/,good,17,2,0,0,0,0
slendernation.forumotion.com/t504-marble-hornets-drinking-game,good,62,7,0,0,0,0
finaid.deltacollege.edu/,good,24,3,0,0,0,0
en.wikipedia.org/wiki/1989_Oakland_Athletics_season,good,51,4,0,0,0,0
nethelper.com/article/Netball,good,29,3,0,0,0,0
pubsub.com/UMass-Amherst-students-demonstrate-on-March-4th-AC-Transit-protests-ucla-tuition_hike-2LkrVbYF0t0S,good,109,14,0,0,0,0
classmates.com/directory/public/memberprofile/list.htm?regId=7141773135,good,71,8,0,0,0,0
stefanieschaefferapprentice.com/StefanieSchaeffer/StefanieSchaeffer_Activities.html,good,83,4,0,0,0,0
franklincapitalcorporation.com/,good,31,2,0,0,0,0
tripadvisor.com/Hotel_Review-g155032-d625171-Reviews-Candlewood_Suites_Montreal_Centre_Ville-Montreal_Quebec.html,good,113,8,0,0,0,0
171.244.8.31/nigs.sh,bad,20,5,1,0,0,0
fanpop.com/spots/ben-kowalewicz/images,good,38,5,0,0,0,0
wordnik.com/words/Biutiful,good,26,3,0,0,0,0
billiardsexpert.com/Francisco_Bustamante/index.htm,good,50,4,0,0,1,0
northcarolinagenealogy.net/north-carolina-counties/cherokee/,good,60,6,0,0,0,0
facebook.com/pages/Ocean-Pacific/112429388772496,good,48,5,0,0,0,0
motorcyclistonline.com/2010/flyscooters/hero/05/index.html,good,58,7,0,0,0,0
videolala.com/actors/Ernest_Truex,good,33,3,0,0,0,0
lovefilm.com/film/Jacob-Two-Two-Vs-The-Hooded-Fang/29376/,good,57,11,0,0,0,0
lesfillesduroi.org/genealogy/marie-ursule_bolduc.php,good,52,5,0,0,0,0
bluecollardistro.com/reggieandthefulleffect/product_info.php?products_id=1025&cPath=74_196&store=,good,97,10,0,0,0,0
dubetbu.ru/sliva/gate.php,bad,25,4,0,0,0,0
accounts.google.com.cameronsanderson.com/ServiceLogin/?action=gmail&amp;continue=httpsmail.google.com/,bad,102,14,0,0,0,0
addresses.com/white-pages/argusville/nd.html,good,44,6,0,0,0,0
financial8.com/financial_news/stock/AEP,good,39,4,0,0,0,0
en.wikipedia.org/wiki/Category:Romanian_refugees,good,48,5,0,0,0,0
newworldencyclopedia.org/entry/Russian_language,good,47,3,0,0,0,0
booked.net/hotels/canada/montreal/chateau-dufresne,good,50,6,0,0,0,0
sover.net/~spectrum/year/2001.html,good,34,6,0,0,0,0
lizmelendezband.com/,good,20,2,0,0,0,0
scottspicks.com/nfl-top-picks.php,good,33,5,0,0,0,0
braintrack.com/college/u/merritt-college,good,40,5,0,0,0,0
activesportsunglasses.com/wileyx.html,good,37,3,0,0,0,0
hawthornenj.org/gov.cfm,good,23,3,0,0,0,0
lyricsmode.com/lyrics/t/trans_x/,good,32,5,0,0,0,0
current.com/entertainment/movies/92343626_the-first-kenyan-sci-fi-film-pumzi-screened-at-the-sundance-film-festival.htm,good,119,17,0,0,1,0
nba.com/features/henry_interview_010619.html,good,44,4,0,0,0,0
secured-worldremitexpress.net/documents/finacials-instatitutes00384.pdf,bad,71,6,0,0,0,0
jigsaw.com/Lou_Mavr_Dian_Mawd/contact_information.xhtml,good,55,4,0,0,0,0
youtube.com/watch?v=BCxWl5rYKVk,good,31,4,0,0,0,0
concertticketcenter.com/Event.aspx?EventID=43399,good,48,5,0,0,0,0
spypet.net/file/index.html,bad,26,4,0,0,0,0
ggnesx.biz/obiphp/log/obiphp/cp.php?m=login,bad,43,8,0,0,0,0
en.wikipedia.org/wiki/June_Clark_(musician),good,43,6,0,0,0,0
torrentreactor.net/torrents/237589/Macy-Gray-The-Very-Best-Of-Macy-Gray,good,71,11,0,0,0,0
newswire.ca/en/story/727789/family-channel-and-disney-junior-canada-commission-new-episodes-of-four-canadian-original-productions,good,129,18,0,0,0,0
greatseats.com/sports/hockey/nashville_predators/,good,49,5,0,0,0,0
trove.nla.gov.au/ndp/del/article/4838824,good,40,7,0,0,0,0
floxedbylevaquin.com/,good,21,2,0,0,0,0
medij.pl/news/new/,bad,18,4,0,0,0,0
manta.com/c/mtk7tt1/nihon-dental-group,good,38,6,0,0,0,0
spookmedia.nl/087gbdv4,bad,22,2,0,0,0,0
linkedin.com/pub/sandra-neilson/23/52b/a7b,good,42,7,0,0,0,0
mysoju.com/star/sakurai-sho/,good,28,5,0,0,0,0
rottentomatoes.com/m/cavemans_valentine/,good,40,4,0,0,0,0
realstreaming.net/tvchannels/news/radio-canada-cbft/,good,52,7,0,0,0,0
cbsnews.com/2300-18559_162-10009527.html,good,40,5,0,0,0,0
singing-high.com/,good,17,3,0,0,0,0
forestnice.com/images/transparent.gif,bad,37,4,0,0,0,0
cerviacasa.it/cache/ajaoi,bad,25,3,0,0,0,0
mattingalls.com/,good,16,2,0,0,0,0
coherent.com/products/?1485/Silhouette-Ultrafast-Pulse-Shaper,good,61,8,0,0,1,0
facebook.com/pages/Erie-County-Young-Republicans-Ohio/267788822397,good,66,8,0,0,0,0
wn.com/Norah_McClintock,good,23,2,0,0,0,0
flickr.com/photos/f-p/3629461003/,good,33,6,0,0,0,0
studiolegaleugeniopicozza.it/plugins/user/picozza/,bad,50,5,0,0,0,0
top-topics.thefullwiki.org/2010_films,good,37,4,0,0,0,0
automotix.net/yellowpages/kentucky/louisville/auto_dealers/new_car_dealers/,good,75,7,0,0,0,0
stmaryshospitalfoundation.ca/en/events/st-marys-ball,good,52,6,0,0,0,0
zvents.com/z/oakland_ca/the-crucible--venues--6094,good,50,9,0,0,0,0
www.apparelbycheryl.com/564x4ok,bad,31,3,0,0,0,0
ca.linkedin.com/pub/genevieve-labonte/17/585/498,good,48,8,0,0,0,0
tripatlas.com/store/96123,good,25,3,0,0,0,0
americanbulldogs.obecanoby.net/wp/dropbox/,bad,42,5,0,0,0,0
trulia.com/property-sitemap/CA/San_Diego/92103/Guy_Street/,good,58,8,0,0,0,0
dexknows.com/business_profiles/le_sueur_county_sheriffs_office-l801634191,good,73,4,0,0,0,0
dunsmuirschoolhouse.com/rentalinfo.htm,good,38,3,0,0,0,0
robert-patrick.ws/,good,18,3,0,0,0,0
aftercollege.com/company/samuel-merritt-college/,good,48,6,0,0,0,0
brainyhistory.com/topics/b/baseball.html,good,40,5,0,0,0,0
en.wikipedia.org/wiki/Napol%C3%A9on_Bourassa,good,44,6,0,0,0,0
revver.com/video/24940/ants/,good,28,5,0,0,0,0
craigsdesigns.com/resources/resources/resources/resources/resources/resources/future16sales/index.php,bad,101,10,0,0,0,0
prod.promaxbda.org/latam/awards.aspx,good,36,5,0,0,0,0
chungcuvinhomemydinh.com/6dvjasf,bad,32,2,0,0,0,0
baseball-almanac.com/players/pitchinglogs.php?p=busbyst01&y=1976,good,64,9,0,0,0,0
alchemyfilms.org/,good,17,2,0,0,0,0
thebrushback.com/expos_spiderman_full.htm,good,41,3,0,0,0,0
northerncaliforniafishingreports.com/p/fishing-report-page.html,good,63,6,0,0,0,0
emporis.com/building/le1000delagauchetiere-montreal-canada,good,58,5,0,0,0,0
leonarddstroy.bandcamp.com/,good,27,3,0,0,0,0
wiki.answers.com/Q/What_is_Queen_Joan_II_of_Navarre's_birthday,good,62,5,0,0,0,0
iitee.net/includes/y/6858H5.php-1462817469-1-17cf3b045f49254b267830c816f33b1717cf3b045f49254b267830c816f33b1717cf3b045f49254b267830c816f33b17-azadbuil@yahoo.com.com.php,bad,168,13,0,1,0,0
store.vprecords.com/,good,20,3,0,0,0,0
ckuik.com/Paul_Pich%C3%A9,good,25,4,0,0,0,0
biomedexperts.com/Profile.bme/1068526/Resat_Ozaras,good,50,5,0,0,0,0
sonaeyou1.web.fc2.com/HJghjt872,bad,31,4,0,0,0,0
sesd-district-digest.org/?p=70,good,30,6,0,0,0,0
openlibrary.org/books/OL6910894M/The_life_of_Sir_Henry_Halford_bart._G.C.H._M.D._F.R.S._president_of_the_Royal_college_of_physicians_physician_to_George_III._George_IV._William_IV._and_to_Her_Majesty_Queen_Victoria,good,214,16,0,0,0,0
facebook.com/pages/Caitlin-Mallory/109631172388009,good,50,5,0,0,0,0
products.parentsupermarket.com/phpMyAdmin/,bad,42,4,0,0,1,0
manta.com/c/mtgyphj/secret-city-art-gallery,good,43,7,0,0,0,0
homepages.rootsweb.ancestry.com/~jaheine/TippyCemetery/G.html,good,61,8,0,0,0,0
foodspotting.com/places/41316-fentons-creamery-oakland,good,54,6,0,0,0,0
cardomain.com/MakeModel/Chevrolet/Bel%20Air,good,43,5,0,0,0,0
keiriiannu.wordpress.com/2009/03/14/current-obsessions-was-there-ever-any-doubt-haha/,good,85,14,0,0,0,0
bluntinstrument.org.uk/beck/,good,28,4,0,0,0,0
riderta.com/,good,12,2,0,0,0,0
answers.com/topic/modern-artillery-rock-album,good,45,6,0,0,0,0
blueridgecabinrentals.com/vacation-rental-home.asp?PageDataID=37621,good,67,7,0,0,0,0
innogenap.com/cat/index.html/,bad,29,5,0,0,0,0
pokerlistings.com/poker-player_jamie-gold,good,41,4,0,0,0,0
experiencefestival.com/florence_nightingale,good,43,2,0,0,0,0
wn.com/adoption?orderby=published,good,33,4,0,0,0,0
thefreelibrary.com/Credit+Unions.+(Rankings).-a085286113,good,56,9,0,0,0,0
zoominfo.com/people/Hosey_Sandra_1082856526.aspx,good,48,4,0,0,0,0
houseofnames.com/ard-family-crest/?A=54323-224,good,46,8,0,0,0,0
lewisblacktickets.org/,good,22,2,0,0,0,0
en.wikipedia.org/wiki/World%27s_Only_Female_Tribute_to_Iron_Maiden,good,66,5,0,0,0,0
wn.com/Jill_Schoelen,good,20,2,0,0,0,0
motionsystems.eu/rsl5ez,bad,23,2,0,0,0,0
wmdabesss.3eeweb.com/Panel/Panel/,bad,33,5,0,0,0,0
peeperstv.com/celebs/1644/erinmoran,good,35,4,0,0,0,0
iexplore.com/hotels/Missouri/Kansas+City,good,40,5,0,0,0,0
thisweeknews.com/content/stories/johnstown/news/2011/10/21/midland-theatre.html,good,79,11,0,0,0,0
usidentify.com/l/cullom,good,23,3,0,0,0,0
punknews.org/article/41947,good,26,3,0,0,0,0
extremeskins.com/showthread.php?353142-National-Anthem-(at-Fed-Ex-Field-MET),good,76,13,0,0,0,0
mp3raid.com/music/the_legend_of_bruce_lee.html,good,46,4,0,0,0,0
mp3bear.com/?q=narnia+3+song,good,28,6,0,0,0,0
amazon.com/Sheila/dp/B000008KN4,good,31,4,0,0,0,0
facebook.com/pages/Scarborough-North-Yorkshire/108201152541160,good,62,6,0,0,0,0
saddoboxing.com/boxing_news/50912-boxing-day-sales-bonanza.html,good,63,8,0,0,0,0
linkedin.com/in/jonathanallard,good,30,3,0,0,0,0
baseballjump.com/memorabilia-baseball/Ernie-Lombardi,good,52,5,0,0,0,0
phoenixsports.com/CFL/Schedule/CFL-Schedule-Montreal-Alouettes.shtml,good,68,8,0,0,0,0
sites.google.com/site/tarahalloweenhunt/,good,40,5,0,0,0,0
pappatango.com/aol/Gdoccc/verification.php,bad,42,5,0,0,0,0
imdb.com/title/tt0996934/,good,25,4,0,0,0,0
tvguide.com/celebrities/debbe-dunning/189799,good,44,5,0,0,0,0
whitecapsfc.com/news/2011/10/2012-mls-superdraft-set-january-12-kansas-city-missouri,good,84,13,0,0,0,0
